BOOK	CHAP	VERSE	WORD
41	13	28	δὲ
41	13	28	τῆς
41	13	28	συκῆς
41	13	28	μάθετε
41	13	28	τὴν
41	13	28	παραβολήν·
41	13	28	ὅταν
41	13	28	ἤδη
41	13	28	ὁ
41	13	28	κλάδος
41	13	28	αὐτῆς
41	13	28	ἁπαλὸς
41	13	28	γένηται
41	13	28	καὶ
41	13	28	ἐκφύῃ
41	13	28	τὰ
41	13	28	φύλλα,
41	13	28	γινώσκετε
41	13	28	ὅτι
41	13	28	ἐγγὺς
41	13	28	τὸ
41	13	28	θέρος
41	13	28	ἐστίν·
41	13	29	οὕτως
41	13	29	καὶ
41	13	29	ὑμεῖς,
41	13	29	ὅταν
41	13	29	ἴδητε
41	13	29	ταῦτα
41	13	29	γινόμενα,
41	13	29	γινώσκετε
41	13	29	ὅτι
41	13	29	ἐγγύς
41	13	29	ἐστιν
41	13	29	ἐπὶ
41	13	29	θύραις.¶
41	13	30	ἀμὴν
41	13	30	λέγω
41	13	30	ὑμῖν
41	13	30	ὅτι
41	13	30	οὐ
41	13	30	μὴ
41	13	30	παρέλθῃ
41	13	30	ἡ
41	13	30	γενεὰ
41	13	30	αὕτη
41	13	30	μέχρις
41	13	30	οὗ
41	13	30	ταῦτα
41	13	30	πάντα
41	13	30	γένηται.
41	13	31	ὁ
41	13	31	οὐρανὸς
41	13	31	καὶ
41	13	31	ἡ
41	13	31	γῆ
41	13	31	παρελεύσονται,
41	13	31	οἱ
41	13	31	δὲ
41	13	31	λόγοι
41	13	31	μου
41	13	31	οὐ
41	13	31	μὴ
41	13	31	παρελεύσονται.¶
41	13	32	Περὶ
41	13	32	δὲ
41	13	32	τῆς
41	13	32	ἡμέρας
41	13	32	ἐκείνης
41	13	32	ἢ
41	13	32	τῆς
41	13	32	ὥρας
41	13	32	οὐδεὶς
41	13	32	οἶδεν,
41	13	32	οὐδὲ
41	13	32	οἱ
41	13	32	ἄγγελοι
41	13	32	ἐν
41	13	32	οὐρανῷ
41	13	32	οὐδὲ
41	13	32	ὁ
41	13	32	Υἱός,
41	13	32	εἰ
41	13	32	μὴ
41	13	32	ὁ
41	13	32	Πατήρ.¶
41	13	33	Βλέπετε,
41	13	33	ἀγρυπνεῖτε·
41	13	33	οὐκ
41	13	33	οἴδατε
41	13	33	γὰρ
41	13	33	πότε
41	13	33	ὁ
41	13	33	καιρός
41	13	33	ἐστιν.
41	13	34	Ὡς
41	13	34	ἄνθρωπος
41	13	34	ἀπόδημος
41	13	34	ἀφεὶς
41	13	34	τὴν
41	13	34	οἰκίαν
41	13	34	αὐτοῦ
41	13	34	καὶ
41	13	34	δοὺς
41	13	34	τοῖς
41	13	34	δούλοις
41	13	34	αὐτοῦ
41	13	34	τὴν
41	13	34	ἐξουσίαν
41	13	34	ἑκάστῳ
41	13	34	τὸ
41	13	34	ἔργον
41	13	34	αὐτοῦ
41	13	34	καὶ
41	13	34	τῷ
41	13	34	θυρωρῷ
41	13	34	ἐνετείλατο
41	13	34	ἵνα
41	13	34	γρηγορῇ.
41	13	35	γρηγορεῖτε
41	13	35	οὖν·
41	13	35	οὐκ
41	13	35	οἴδατε
41	13	35	γὰρ
41	13	35	πότε
41	13	35	ὁ
41	13	35	κύριος
41	13	35	τῆς
41	13	35	οἰκίας
41	13	35	ἔρχεται,
41	13	35	ἢ
41	13	35	ὀψὲ
41	13	35	ἢ
41	13	35	μεσονύκτιον
41	13	35	ἢ
41	13	35	ἀλεκτοροφωνίας
41	13	35	ἢ
41	13	35	πρωΐ,
41	13	36	μὴ
41	13	36	ἐλθὼν
41	13	36	ἐξαίφνης
41	13	36	εὕρῃ
41	13	36	ὑμᾶς
41	13	36	καθεύδοντας.
41	13	37	ὃ
41	13	37	δὲ
41	13	37	ὑμῖν
41	13	37	λέγω
41	13	37	πᾶσιν
41	13	37	λέγω,
41	13	37	γρηγορεῖτε.¶
41	14	1	Ἦν
41	14	1	δὲ
41	14	1	τὸ
41	14	1	πάσχα
41	14	1	καὶ
41	14	1	τὰ
41	14	1	ἄζυμα
41	14	1	μετὰ
41	14	1	δύο
41	14	1	ἡμέρας.
41	14	1	καὶ
41	14	1	ἐζήτουν
41	14	1	οἱ
41	14	1	ἀρχιερεῖς
41	14	1	καὶ
41	14	1	οἱ
41	14	1	γραμματεῖς
41	14	1	πῶς
41	14	1	αὐτὸν
41	14	1	ἐν
41	14	1	δόλῳ
41	14	1	κρατήσαντες
41	14	1	ἀποκτείνωσιν·
41	14	2	ἔλεγον
41	14	2	γάρ·
41	14	2	Μὴ
41	14	2	ἐν
41	14	2	τῇ
41	14	2	ἑορτῇ,
41	14	2	μήποτε
41	14	2	ἔσται
41	14	2	θόρυβος
41	14	2	τοῦ
41	14	2	λαοῦ.¶
41	14	3	Καὶ
41	14	3	ὄντος
41	14	3	αὐτοῦ
41	14	3	ἐν
41	14	3	Βηθανίᾳ
41	14	3	ἐν
41	14	3	τῇ
41	14	3	οἰκίᾳ
41	14	3	Σίμωνος
41	14	3	τοῦ
41	14	3	λεπροῦ,
41	14	3	κατακειμένου
41	14	3	αὐτοῦ
41	14	3	ἦλθεν
41	14	3	γυνὴ
41	14	3	ἔχουσα
41	14	3	ἀλάβαστρον
41	14	3	μύρου
41	14	3	νάρδου
41	14	3	πιστικῆς
41	14	3	πολυτελοῦς,
41	14	3	συντρίψασα
41	14	3	τὴν
41	14	3	ἀλάβαστρον
41	14	3	κατέχεεν
41	14	3	αὐτοῦ
41	14	3	τῆς
41	14	3	κεφαλῆς.
41	14	4	Ἦσαν
41	14	4	δέ
41	14	4	τινες
41	14	4	ἀγανακτοῦντες
41	14	4	πρὸς
41	14	4	ἑαυτούς·
41	14	4	Εἰς
41	14	4	τί
41	14	4	ἡ
41	14	4	ἀπώλεια
41	14	4	αὕτη
41	14	4	τοῦ
41	14	4	μύρου
41	14	4	γέγονεν;
41	14	5	ἠδύνατο
41	14	5	γὰρ
41	14	5	τοῦτο
41	14	5	τὸ
41	14	5	μύρον
41	14	5	πραθῆναι
41	14	5	ἐπάνω
41	14	5	δηναρίων
41	14	5	τριακοσίων
41	14	5	καὶ
41	14	5	δοθῆναι
41	14	5	τοῖς
41	14	5	πτωχοῖς·
41	14	5	καὶ
41	14	5	ἐνεβριμῶντο
41	14	5	αὐτῇ.
41	14	6	Ὁ
41	14	6	δὲ
41	14	6	Ἰησοῦς
41	14	6	εἶπεν·
41	14	6	Ἄφετε
41	14	6	αὐτήν·
41	14	6	τί
41	14	6	αὐτῇ
41	14	6	κόπους
41	14	6	παρέχετε;
41	14	6	καλὸν
41	14	6	ἔργον
41	14	6	ἠργάσατο
41	14	6	ἐν
41	14	6	ἐμοί.
41	14	7	πάντοτε
41	14	7	γὰρ
41	14	7	τοὺς
41	14	7	πτωχοὺς
41	14	7	ἔχετε
41	14	7	μεθ᾽
41	14	7	ἑαυτῶν
41	14	7	καὶ
41	14	7	ὅταν
41	14	7	θέλητε
41	14	7	δύνασθε
41	14	7	αὐτοῖς
41	14	7	εὖ
41	14	7	ποιῆσαι,
41	14	7	ἐμὲ
41	14	7	δὲ
41	14	7	οὐ
41	14	7	πάντοτε
41	14	7	ἔχετε.
41	14	8	ὃ
41	14	8	ἔσχεν
41	14	8	ἐποίησεν·
41	14	8	προέλαβεν
41	14	8	μυρίσαι
41	14	8	τὸ
41	14	8	σῶμά
41	14	8	μου
41	14	8	εἰς
41	14	8	τὸν
41	14	8	ἐνταφιασμόν.
41	14	9	ἀμὴν
41	14	9	δὲ
41	14	9	λέγω
41	14	9	ὑμῖν,
41	14	9	ὅπου
41	14	9	ἐὰν
41	14	9	κηρυχθῇ
41	14	9	τὸ
41	14	9	εὐαγγέλιον
41	14	9	εἰς
41	14	9	ὅλον
41	14	9	τὸν
41	14	9	κόσμον,
41	14	9	καὶ
41	14	9	ὃ
41	14	9	ἐποίησεν
41	14	9	αὕτη
41	14	9	λαληθήσεται
41	14	9	εἰς
41	14	9	μνημόσυνον
41	14	9	αὐτῆς.¶
41	14	10	Καὶ
41	14	10	Ἰούδας
41	14	10	Ἰσκαριὼθ
41	14	10	ὁ
41	14	10	εἷς
41	14	10	τῶν
41	14	10	δώδεκα
41	14	10	ἀπῆλθεν
41	14	10	πρὸς
41	14	10	τοὺς
41	14	10	ἀρχιερεῖς
41	14	10	ἵνα
41	14	10	αὐτὸν
41	14	10	παραδοῖ
41	14	10	αὐτοῖς.
41	14	11	οἱ
41	14	11	δὲ
41	14	11	ἀκούσαντες
41	14	11	ἐχάρησαν
41	14	11	καὶ
41	14	11	ἐπηγγείλαντο
41	14	11	αὐτῷ
41	14	11	ἀργύριον
41	14	11	δοῦναι.
41	14	11	καὶ
41	14	11	ἐζήτει
41	14	11	πῶς
41	14	11	αὐτὸν
41	14	11	εὐκαίρως
41	14	11	παραδοῖ.¶
41	14	12	Καὶ
41	14	12	τῇ
41	14	12	πρώτῃ
41	14	12	ἡμέρᾳ
41	14	12	τῶν
41	14	12	ἀζύμων,
41	14	12	ὅτε
41	14	12	τὸ
41	14	12	πάσχα
41	14	12	ἔθυον,
41	14	12	λέγουσιν
41	14	12	αὐτῷ
41	14	12	οἱ
41	14	12	μαθηταὶ
41	14	12	αὐτοῦ·
41	14	12	Ποῦ
41	14	12	θέλεις
41	14	12	ἀπελθόντες
41	14	12	ἑτοιμάσωμεν
41	14	12	ἵνα
41	14	12	φάγῃς
41	14	12	τὸ
41	14	12	πάσχα;
41	14	13	Καὶ
41	14	13	ἀποστέλλει
41	14	13	δύο
41	14	13	τῶν
41	14	13	μαθητῶν
41	14	13	αὐτοῦ
41	14	13	καὶ
41	14	13	λέγει
41	14	13	αὐτοῖς·
41	14	13	Ὑπάγετε
41	14	13	εἰς
41	14	13	τὴν
41	14	13	πόλιν,
41	14	13	καὶ
41	14	13	ἀπαντήσει
41	14	13	ὑμῖν
41	14	13	ἄνθρωπος
41	14	13	κεράμιον
41	14	13	ὕδατος
41	14	13	βαστάζων·
41	14	13	ἀκολουθήσατε
41	14	13	αὐτῷ
41	14	14	καὶ
41	14	14	ὅπου
41	14	14	ἐὰν
41	14	14	εἰσέλθῃ
41	14	14	εἴπατε
41	14	14	τῷ
41	14	14	οἰκοδεσπότῃ
41	14	14	ὅτι
41	14	14	Ὁ
41	14	14	Διδάσκαλος
41	14	14	λέγει·
41	14	14	Ποῦ
41	14	14	ἐστιν
41	14	14	τὸ
41	14	14	κατάλυμά
41	14	14	μου
41	14	14	ὅπου
41	14	14	τὸ
41	14	14	πάσχα
41	14	14	μετὰ
41	14	14	τῶν
41	14	14	μαθητῶν
41	14	14	μου
41	14	14	φάγω;
41	14	15	καὶ
41	14	15	αὐτὸς
41	14	15	ὑμῖν
41	14	15	δείξει
41	14	15	ἀνάγαιον
41	14	15	μέγα
41	14	15	ἐστρωμένον
41	14	15	ἕτοιμον·
41	14	15	καὶ
41	14	15	ἐκεῖ
41	14	15	ἑτοιμάσατε
41	14	15	ἡμῖν.
41	14	16	Καὶ
41	14	16	ἐξῆλθον
41	14	16	οἱ
41	14	16	μαθηταὶ
41	14	16	καὶ
41	14	16	ἦλθον
41	14	16	εἰς
41	14	16	τὴν
41	14	16	πόλιν
41	14	16	καὶ
41	14	16	εὗρον
41	14	16	καθὼς
41	14	16	εἶπεν
41	14	16	αὐτοῖς
41	14	16	καὶ
41	14	16	ἡτοίμασαν
41	14	16	τὸ
41	14	16	πάσχα.¶
41	14	17	Καὶ
41	14	17	ὀψίας
41	14	17	γενομένης
41	14	17	ἔρχεται
41	14	17	μετὰ
41	14	17	τῶν
41	14	17	δώδεκα.
41	14	18	Καὶ
41	14	18	ἀνακειμένων
41	14	18	αὐτῶν
41	14	18	καὶ
41	14	18	ἐσθιόντων
41	14	18	ὁ
41	14	18	Ἰησοῦς
41	14	18	εἶπεν·
41	14	18	Ἀμὴν
41	14	18	λέγω
41	14	18	ὑμῖν
41	14	18	ὅτι
41	14	18	εἷς
41	14	18	ἐξ
41	14	18	ὑμῶν
41	14	18	παραδώσει
41	14	18	με
41	14	18	ὁ
41	14	18	ἐσθίων
41	14	18	μετ᾽
41	14	18	ἐμοῦ.
41	14	19	ἤρξαντο
41	14	19	λυπεῖσθαι
41	14	19	καὶ
41	14	19	λέγειν
41	14	19	αὐτῷ
41	14	19	εἷς
41	14	19	κατὰ
41	14	19	εἷς·
41	14	19	Μήτι
41	14	19	ἐγώ;
41	14	20	Ὁ
41	14	20	δὲ
41	14	20	εἶπεν
41	14	20	αὐτοῖς·
41	14	20	Εἷς
41	14	20	τῶν
41	14	20	δώδεκα,
41	14	20	ὁ
41	14	20	ἐμβαπτόμενος
41	14	20	μετ᾽
41	14	20	ἐμοῦ
41	14	20	εἰς
41	14	20	τὸ
41	14	20	τρύβλιον.
41	14	21	ὅτι
41	14	21	ὁ
41	14	21	μὲν
41	14	21	Υἱὸς
41	14	21	τοῦ
41	14	21	ἀνθρώπου
41	14	21	ὑπάγει
41	14	21	καθὼς
41	14	21	γέγραπται
41	14	21	περὶ
41	14	21	αὐτοῦ,
41	14	21	οὐαὶ
41	14	21	δὲ
41	14	21	τῷ
41	14	21	ἀνθρώπῳ
41	14	21	ἐκείνῳ
41	14	21	δι᾽
41	14	21	οὗ
41	14	21	ὁ
41	14	21	Υἱὸς
41	14	21	τοῦ
41	14	21	ἀνθρώπου
41	14	21	παραδίδοται·
41	14	21	καλὸν
41	14	21	αὐτῷ
41	14	21	εἰ
41	14	21	οὐκ
41	14	21	ἐγεννήθη
41	14	21	ὁ
41	14	21	ἄνθρωπος
41	14	21	ἐκεῖνος.¶
41	14	22	Καὶ
41	14	22	ἐσθιόντων
41	14	22	αὐτῶν
41	14	22	λαβὼν
41	14	22	ἄρτον
41	14	22	εὐλογήσας
41	14	22	ἔκλασεν
41	14	22	καὶ
41	14	22	ἔδωκεν
41	14	22	αὐτοῖς
41	14	22	καὶ
41	14	22	εἶπεν·
41	14	22	Λάβετε,
41	14	22	τοῦτό
41	14	22	ἐστιν
41	14	22	τὸ
41	14	22	σῶμά
41	14	22	μου.
41	14	23	Καὶ
41	14	23	λαβὼν
41	14	23	ποτήριον
41	14	23	εὐχαριστήσας
41	14	23	ἔδωκεν
41	14	23	αὐτοῖς,
41	14	23	καὶ
41	14	23	ἔπιον
41	14	23	ἐξ
41	14	23	αὐτοῦ
41	14	23	πάντες.
41	14	24	καὶ
41	14	24	εἶπεν
41	14	24	αὐτοῖς·
41	14	24	Τοῦτό
41	14	24	ἐστιν
41	14	24	τὸ
41	14	24	αἷμά
41	14	24	μου
41	14	24	τῆς
41	14	24	διαθήκης
41	14	24	τὸ
41	14	24	ἐκχυννόμενον
41	14	24	ὑπὲρ
41	14	24	πολλῶν.
41	14	25	ἀμὴν
41	14	25	λέγω
41	14	25	ὑμῖν
41	14	25	ὅτι
41	14	25	οὐκέτι
41	14	25	οὐ
41	14	25	μὴ
41	14	25	πίω
41	14	25	ἐκ
41	14	25	τοῦ
41	14	25	γενήματος
41	14	25	τῆς
41	14	25	ἀμπέλου
41	14	25	ἕως
41	14	25	τῆς
41	14	25	ἡμέρας
41	14	25	ἐκείνης
41	14	25	ὅταν
41	14	25	αὐτὸ
41	14	25	πίνω
41	14	25	καινὸν
41	14	25	ἐν
41	14	25	τῇ
41	14	25	βασιλείᾳ
41	14	25	τοῦ
41	14	25	Θεοῦ.¶
41	14	26	Καὶ
41	14	26	ὑμνήσαντες
41	14	26	ἐξῆλθον
41	14	26	εἰς
41	14	26	τὸ
41	14	26	ὄρος
41	14	26	τῶν
41	14	26	Ἐλαιῶν.
41	14	27	Καὶ
41	14	27	λέγει
41	14	27	αὐτοῖς
41	14	27	ὁ
41	14	27	Ἰησοῦς
41	14	27	ὅτι
41	14	27	Πάντες
41	14	27	σκανδαλισθήσεσθε,
41	14	27	ὅτι
41	14	27	γέγραπται·
41	14	27	¬Πατάξω
41	14	27	τὸν
41	14	27	ποιμένα,
41	14	27	¬Καὶ
41	14	27	τὰ
41	14	27	πρόβατα
41	14	27	διασκορπισθήσονται.¶
41	14	28	Ἀλλὰ
41	14	28	μετὰ
41	14	28	τὸ
41	14	28	ἐγερθῆναί
41	14	28	με
41	14	28	προάξω
41	14	28	ὑμᾶς
41	14	28	εἰς
41	14	28	τὴν
41	14	28	Γαλιλαίαν.
41	14	29	Ὁ
41	14	29	δὲ
41	14	29	Πέτρος
41	14	29	ἔφη
41	14	29	αὐτῷ·
41	14	29	Εἰ
41	14	29	καὶ
41	14	29	πάντες
41	14	29	σκανδαλισθήσονται,
41	14	29	ἀλλ᾽
41	14	29	οὐκ
41	14	29	ἐγώ.
41	14	30	Καὶ
41	14	30	λέγει
41	14	30	αὐτῷ
41	14	30	ὁ
41	14	30	Ἰησοῦς·
41	14	30	Ἀμὴν
41	14	30	λέγω
41	14	30	σοι
41	14	30	ὅτι
41	14	30	σὺ
41	14	30	σήμερον
41	14	30	ταύτῃ
41	14	30	τῇ
41	14	30	νυκτὶ
41	14	30	πρὶν
41	14	30	ἢ
41	14	30	δὶς
41	14	30	ἀλέκτορα
41	14	30	φωνῆσαι
41	14	30	τρίς
41	14	30	με
41	14	30	ἀπαρνήσῃ.
41	14	31	Ὁ
41	14	31	δὲ
41	14	31	ἐκπερισσῶς
41	14	31	ἐλάλει·
41	14	31	Ἐὰν
41	14	31	δέῃ
41	14	31	με
41	14	31	συναποθανεῖν
41	14	31	σοι,
41	14	31	οὐ
41	14	31	μή
41	14	31	σε
41	14	31	ἀπαρνήσομαι.
41	14	31	ὡσαύτως
41	14	31	δὲ
41	14	31	καὶ
41	14	31	πάντες
41	14	31	ἔλεγον.¶
41	14	32	Καὶ
41	14	32	ἔρχονται
41	14	32	εἰς
41	14	32	χωρίον
41	14	32	οὗ
41	14	32	τὸ
41	14	32	ὄνομα
41	14	32	Γεθσημανί
41	14	32	καὶ
41	14	32	λέγει
41	14	32	τοῖς
41	14	32	μαθηταῖς
41	14	32	αὐτοῦ·
41	14	32	Καθίσατε
41	14	32	ὧδε
41	14	32	ἕως
41	14	32	προσεύξωμαι.
41	14	33	καὶ
41	14	33	παραλαμβάνει
41	14	33	τὸν
41	14	33	Πέτρον
41	14	33	καὶ
41	14	33	τὸν
41	14	33	Ἰάκωβον
41	14	33	καὶ
41	14	33	τὸν
41	14	33	Ἰωάννην
41	14	33	μετ᾽
41	14	33	αὐτοῦ
41	14	33	καὶ
41	14	33	ἤρξατο
41	14	33	ἐκθαμβεῖσθαι
41	14	33	καὶ
41	14	33	ἀδημονεῖν
41	14	34	καὶ
41	14	34	λέγει
41	14	34	αὐτοῖς·
41	14	34	Περίλυπός
41	14	34	ἐστιν
41	14	34	ἡ
41	14	34	ψυχή
41	14	34	μου
41	14	34	ἕως
41	14	34	θανάτου·
41	14	34	μείνατε
41	14	34	ὧδε
41	14	34	καὶ
41	14	34	γρηγορεῖτε.
41	14	35	Καὶ
41	14	35	προελθὼν
41	14	35	μικρὸν
41	14	35	ἔπιπτεν
41	14	35	ἐπὶ
41	14	35	τῆς
41	14	35	γῆς
41	14	35	καὶ
41	14	35	προσηύχετο
41	14	35	ἵνα
41	14	35	εἰ
41	14	35	δυνατόν
41	14	35	ἐστιν
41	14	35	παρέλθῃ
41	14	35	ἀπ᾽
41	14	35	αὐτοῦ
41	14	35	ἡ
41	14	35	ὥρα,
41	14	36	καὶ
41	14	36	ἔλεγεν·
41	14	36	Ἀββᾶ
41	14	36	ὁ
41	14	36	Πατήρ,
41	14	36	πάντα
41	14	36	δυνατά
41	14	36	σοι·
41	14	36	παρένεγκε
41	14	36	τὸ
41	14	36	ποτήριον
41	14	36	τοῦτο
41	14	36	ἀπ᾽
41	14	36	ἐμοῦ·
41	14	36	ἀλλ᾽
41	14	36	οὐ
41	14	36	τί
41	14	36	ἐγὼ
41	14	36	θέλω
41	14	36	ἀλλὰ
41	14	36	τί
41	14	36	σύ.
41	14	37	Καὶ
41	14	37	ἔρχεται
41	14	37	καὶ
41	14	37	εὑρίσκει
41	14	37	αὐτοὺς
41	14	37	καθεύδοντας,
41	14	37	καὶ
41	14	37	λέγει
41	14	37	τῷ
41	14	37	Πέτρῳ·
41	14	37	Σίμων,
41	14	37	καθεύδεις;
41	14	37	οὐκ
41	14	37	ἴσχυσας
41	14	37	μίαν
41	14	37	ὥραν
41	14	37	γρηγορῆσαι;
41	14	38	γρηγορεῖτε
41	14	38	καὶ
41	14	38	προσεύχεσθε,
41	14	38	ἵνα
41	14	38	μὴ
41	14	38	ἔλθητε
41	14	38	εἰς
41	14	38	πειρασμόν·
41	14	38	τὸ
41	14	38	μὲν
41	14	38	πνεῦμα
41	14	38	πρόθυμον
41	14	38	ἡ
41	14	38	δὲ
41	14	38	σὰρξ
41	14	38	ἀσθενής.
41	14	39	Καὶ
41	14	39	πάλιν
41	14	39	ἀπελθὼν
41	14	39	προσηύξατο
41	14	39	τὸν
41	14	39	αὐτὸν
41	14	39	λόγον
41	14	39	εἰπών.
41	14	40	καὶ
41	14	40	πάλιν
41	14	40	ἐλθὼν
41	14	40	εὗρεν
41	14	40	αὐτοὺς
41	14	40	καθεύδοντας,
41	14	40	ἦσαν
41	14	40	γὰρ
41	14	40	αὐτῶν
41	14	40	οἱ
41	14	40	ὀφθαλμοὶ
41	14	40	καταβαρυνόμενοι,
41	14	40	καὶ
41	14	40	οὐκ
41	14	40	ᾔδεισαν
41	14	40	τί
41	14	40	ἀποκριθῶσιν
41	14	40	αὐτῷ.
41	14	41	Καὶ
41	14	41	ἔρχεται
41	14	41	τὸ
41	14	41	τρίτον
41	14	41	καὶ
41	14	41	λέγει
41	14	41	αὐτοῖς·
41	14	41	Καθεύδετε
41	14	41	τὸ
41	14	41	λοιπὸν
41	14	41	καὶ
41	14	41	ἀναπαύεσθε·
41	14	41	ἀπέχει·
41	14	41	ἦλθεν
41	14	41	ἡ
41	14	41	ὥρα,
41	14	41	ἰδοὺ
41	14	41	παραδίδοται
41	14	41	ὁ
41	14	41	Υἱὸς
41	14	41	τοῦ
41	14	41	ἀνθρώπου
41	14	41	εἰς
41	14	41	τὰς
41	14	41	χεῖρας
41	14	41	τῶν
41	14	41	ἁμαρτωλῶν.
41	14	42	ἐγείρεσθε
41	14	42	ἄγωμεν·
41	14	42	ἰδοὺ
41	14	42	ὁ
41	14	42	παραδιδούς
41	14	42	με
41	14	42	ἤγγικεν.¶
41	14	43	Καὶ
41	14	43	εὐθὺς
41	14	43	ἔτι
41	14	43	αὐτοῦ
41	14	43	λαλοῦντος
41	14	43	παραγίνεται
41	14	43	Ἰούδας
41	14	43	εἷς
41	14	43	τῶν
41	14	43	δώδεκα
41	14	43	καὶ
41	14	43	μετ᾽
41	14	43	αὐτοῦ
41	14	43	ὄχλος
41	14	43	μετὰ
41	14	43	μαχαιρῶν
41	14	43	καὶ
41	14	43	ξύλων
41	14	43	παρὰ
41	14	43	τῶν
41	14	43	ἀρχιερέων
41	14	43	καὶ
41	14	43	τῶν
41	14	43	γραμματέων
41	14	43	καὶ
41	14	43	τῶν
41	14	43	πρεσβυτέρων.
41	14	44	Δεδώκει
41	14	44	δὲ
41	14	44	ὁ
41	14	44	παραδιδοὺς
41	14	44	αὐτὸν
41	14	44	σύσσημον
41	14	44	αὐτοῖς
41	14	44	λέγων·
41	14	44	Ὃν
41	14	44	ἂν
41	14	44	φιλήσω
41	14	44	αὐτός
41	14	44	ἐστιν,
41	14	44	κρατήσατε
41	14	44	αὐτὸν
41	14	44	καὶ
41	14	44	ἀπάγετε
41	14	44	ἀσφαλῶς.
41	14	45	καὶ
41	14	45	ἐλθὼν
41	14	45	εὐθὺς
41	14	45	προσελθὼν
41	14	45	αὐτῷ
41	14	45	λέγει·
41	14	45	Ῥαββί,
41	14	45	καὶ
41	14	45	κατεφίλησεν
41	14	45	αὐτόν·
41	14	46	Οἱ
41	14	46	δὲ
41	14	46	ἐπέβαλαν*
41	14	46	τὰς
41	14	46	χεῖρας
41	14	46	αὐτῷ
41	14	46	καὶ
41	14	46	ἐκράτησαν
41	14	46	αὐτόν.
41	14	47	εἷς
41	14	47	δέ
41	14	47	τις
41	14	47	τῶν
41	14	47	παρεστηκότων
41	14	47	σπασάμενος
41	14	47	τὴν
41	14	47	μάχαιραν
41	14	47	ἔπαισεν
41	14	47	τὸν
41	14	47	δοῦλον
41	14	47	τοῦ
41	14	47	ἀρχιερέως
41	14	47	καὶ
41	14	47	ἀφεῖλεν
41	14	47	αὐτοῦ
41	14	47	τὸ
41	14	47	ὠτάριον.¶
41	14	48	Καὶ
41	14	48	ἀποκριθεὶς
41	14	48	ὁ
41	14	48	Ἰησοῦς
41	14	48	εἶπεν
41	14	48	αὐτοῖς·
41	14	48	Ὡς
41	14	48	ἐπὶ
41	14	48	λῃστὴν
41	14	48	ἐξήλθατε
41	14	48	μετὰ
41	14	48	μαχαιρῶν
41	14	48	καὶ
41	14	48	ξύλων
41	14	48	συλλαβεῖν
41	14	48	με;
41	14	49	καθ᾽
41	14	49	ἡμέραν
41	14	49	ἤμην
41	14	49	πρὸς
41	14	49	ὑμᾶς
41	14	49	ἐν
41	14	49	τῷ
41	14	49	ἱερῷ
41	14	49	διδάσκων
41	14	49	καὶ
41	14	49	οὐκ
41	14	49	ἐκρατήσατέ
41	14	49	με·
41	14	49	ἀλλ᾽
41	14	49	ἵνα
41	14	49	πληρωθῶσιν
41	14	49	αἱ
41	14	49	γραφαί.
41	14	50	Καὶ
41	14	50	ἀφέντες
41	14	50	αὐτὸν
41	14	50	ἔφυγον
41	14	50	πάντες.
41	14	51	Καὶ
41	14	51	νεανίσκος
41	14	51	τις
41	14	51	συνηκολούθει
41	14	51	αὐτῷ
41	14	51	περιβεβλημένος
41	14	51	σινδόνα
41	14	51	ἐπὶ
41	14	51	γυμνοῦ,
41	14	51	καὶ
41	14	51	κρατοῦσιν
41	14	51	αὐτόν·
41	14	52	ὁ
41	14	52	δὲ
41	14	52	καταλιπὼν
41	14	52	τὴν
41	14	52	σινδόνα
41	14	52	γυμνὸς
41	14	52	ἔφυγεν.
41	14	53	Καὶ
41	14	53	ἀπήγαγον
41	14	53	τὸν
41	14	53	Ἰησοῦν
41	14	53	πρὸς
41	14	53	τὸν
41	14	53	ἀρχιερέα,
41	14	53	καὶ
41	14	53	συνέρχονται
41	14	53	πάντες
41	14	53	οἱ
41	14	53	ἀρχιερεῖς
41	14	53	καὶ
41	14	53	οἱ
41	14	53	πρεσβύτεροι
41	14	53	καὶ
41	14	53	οἱ
41	14	53	γραμματεῖς.
41	14	54	καὶ
41	14	54	ὁ
41	14	54	Πέτρος
41	14	54	ἀπὸ
41	14	54	μακρόθεν
41	14	54	ἠκολούθησεν
41	14	54	αὐτῷ
41	14	54	ἕως
41	14	54	ἔσω
41	14	54	εἰς
41	14	54	τὴν
41	14	54	αὐλὴν
41	14	54	τοῦ
41	14	54	ἀρχιερέως
41	14	54	καὶ
41	14	54	ἦν
41	14	54	συνκαθήμενος=
41	14	54	μετὰ
41	14	54	τῶν
41	14	54	ὑπηρετῶν
41	14	54	καὶ
41	14	54	θερμαινόμενος
41	14	54	πρὸς
41	14	54	τὸ
41	14	54	φῶς.¶
41	14	55	Οἱ
41	14	55	δὲ
41	14	55	ἀρχιερεῖς
41	14	55	καὶ
41	14	55	ὅλον
41	14	55	τὸ
41	14	55	συνέδριον
41	14	55	ἐζήτουν
41	14	55	κατὰ
41	14	55	τοῦ
41	14	55	Ἰησοῦ
41	14	55	μαρτυρίαν
41	14	55	εἰς
41	14	55	τὸ
41	14	55	θανατῶσαι
41	14	55	αὐτόν,
41	14	55	καὶ
41	14	55	οὐχ
41	14	55	ηὕρισκον·
41	14	56	πολλοὶ
41	14	56	γὰρ
41	14	56	ἐψευδομαρτύρουν
41	14	56	κατ᾽
41	14	56	αὐτοῦ,
